ITA_ID,English_Term,Ground_Truth,Predicted,Match
ITA-6.2.6.50,Substance imparting a normal colour to the faeces,purīṣavirajanīya,mala-varna-prasanna,False
ITA-6.2.6.51,Stool-consolidating,purīṣasaṅgrahaṇīya,mala-sthambhaka,False
ITA-6.2.6.52,Substance increasing the quantity of faeces,purīṣajananam,mala-guhya,False
ITA-6.2.6.53,Substance increasing the quantity of urine,mūtrajananam,mutra-guhya,False
ITA-6.2.6.54,Substance accommodating the properties of other substances,yogavāhī,guna-akara,False
ITA-6.2.6.55,Wound-healing,vraṇa-ropaṇaḥ,vranasodhana,False
ITA-6.2.6.56,Substance promoting wound-healing,vraṇyaḥ,vranasodhaka,False
ITA-6.2.6.57,Substance healing fresh wounds,sadyaḥkṣataghnam,nava-vrana-sodhaka,False
ITA-6.2.6.58,"Substance producing belching, thirst, burning sensation and difficult to digest",vidāhī,agni-dagdha,False
ITA-6.2.6.59,Life-sustaining,vṛttikaraḥ,jivana,False
ITA-6.2.6.60,Lifespan-enhancing,āyuṣyam,ayushya,False
ITA-6.2.6.61,Life span-reducing,anāyuṣyam,ayushya-nashaka,False
ITA-6.2.6.62,Substance enhancing the reproductive element in both quality and quantity,vṛṣyam,shukra-vardhaka,False
ITA-6.2.6.63,Unwholesome to ojas,anaujasyam,ojas-vidhwa,False
ITA-6.2.6.64,Substance pacifying cold sensation,"Śītapraśamanam, śītāpanayanam",sheeta-nashak,False
ITA-6.2.6.65,Anti-colic,śūlapraśamanam,colic-nashak,False
ITA-6.2.6.66,Blood purifier,"raktaśodhanaḥ, asraviśodhanaḥ",rakta-shodhana,False
ITA-6.2.6.67,Substance alleviating inflammation,"śothaharaḥ, śothaghnaḥ, śvayathughnaḥ, śvayathuharaḥ",shotha-nashak,False
ITA-6.2.6.68,Wound cleansing,vraṇa-śodhanam,vranasodhana,True
ITA-6.2.6.69,Anti-pruritic,"kaṇḍūghnaḥ, kaṇḍūharaḥ, kaṇḍūpraśamanaḥ",kandu-nashak,False
ITA-6.2.6.70,Substance relieving dyspnoea,śvāsaharaḥ,shvasa-nashak,False
ITA-6.2.6.71,Substance restoring consciousness,saṃjñāsthāpanam,chetas-pratishothak,False
ITA-6.2.6.72,"Tissue-binding, union-promoting",sandhānīya,dhatu-samyoga,False
ITA-6.2.6.73,"Tissue-binding, union-promoting",sandhānakaraḥ,dhatu-samyoga,False
ITA-6.2.6.74,"Substance promoting firmness, stability",sthairyakaraḥ,sthira-kara,False
ITA-6.2.6.75,"Somniferous, soporific",svapnajananam,nidrajanaka,False
ITA-6.2.6.76,Diaphoretic,svedajananam,sweda-kara,False
ITA-6.2.6.77,Anti-diaphoretic,svedāpanayanaḥ,sweda-nashak,False
ITA-6.2.6.78,Hiccup-relieving,hikkānigrahaṇaḥ,hikka-nashak,False
ITA-6.2.6.79,Substance aiding in union of fractures,"bhagnasandhānam, bhagnasandhānakaraḥ",bhagna-samyoga,False
ITA-6.2.6.80,Trichogenic,keśavardhanam,lalana,False
ITA-6.2.6.81,Substance beneficial to hair,"keśyam, romasañjananam",lalana,False
ITA-6.2.6.82,Hair colorant,keśarañjanam,keshya,False
ITA-6.2.6.83,Substance removing foul mouth odour,mukhagandhaharaḥ,keshya,False
ITA-6.2.7.1,Time of administration of a medicine,bhaiṣajyakālaḥ / auṣadhakālaḥ,aushadha-kala,False
ITA-6.2.7.2,Administration of medicine on empty stomach,"Abhaktam, anannam",anavastha,False
ITA-6.2.7.3,Administration of medicine at the beginning of a meal,"bhuktādiḥ, annādau, prāgbhaktaḥ",anna-pradur-bhava,False
ITA-6.2.7.4,Administration of medicine in the middle of a meal,"madhyabhaktaḥ, madhyabhojanam",anna-madhye,False
ITA-6.2.7.5,Administration of medicine after a meal,"aścādpbhaktaḥ, adhobhaktaḥ, bhojanottaram",anna-uttara,False
ITA-6.2.7.6,Frequent administration of medicine,muhurmuhuḥ,abhighata,False
ITA-6.2.7.7,Administration of medicine immediately before and after meals,sāmudgam,anna-purva-uttara,False
ITA-6.2.7.8,Administration of medicine mixed with food,"bhaktasaṃyuktam, sabhaktaḥ, sānnam, sambhojyam",anna-mishrit,False
ITA-6.2.7.9,Administration of medicine with a morsel of food,"sagrāsam, grāsam",anna-sahita-viyanjana,False
ITA-6.2.7.10,Administration of medicine between successive morsels of food,"grāsāntaram, kavalāntaram",anna-antara-viyanjana,False
ITA-6.2.7.11,Administration of medicine at night before sleeping,"niśi, svapnakālaḥ",ratra-uttara-viyanjana,False
ITA-6.2.7.12,Administration of medicine between meals,antarabhaktam,anna-madhye-viyanjana,False
ITA-6.2.7.13,Dose or measure,mātrā,mātra,True
ITA-7.1.1,Preparation of medicines,auṣadhakalpanā,auṣadha-kriyā,False
ITA-7.1.2,Ayurvedic pharmaceuticals,bhaiṣajyakalpanā,auṣadha-saṃgraha,False
ITA-7.1.3,Paste,kalkaḥ,lauha,False
ITA-7.1.4,Decoction,"kvāthaḥ, śṛtaḥ, niryūhaḥ",kwatha,False
ITA-7.1.5,Powder,"cūrṇam, rajaḥ,kṣodaḥ",chūrṇa,False
ITA-7.1.6,Juice,svarasaḥ,rasa,True
ITA-7.1.7,Juice expressed from steamed bolus of herbs,puṭapākasvarasaḥ,śveta-pāka,False
ITA-7.1.8,Hot infusion,"phāṇṭam, cūrṇadravaḥ",uṣṇa-pāna,False
ITA-7.1.9,Cold infusion,"himakaṣāyaḥ, śītakaṣāyaḥ,himaḥ,śītaḥ",śīta-pāna,False
ITA-7.1.10,Water-soluble extract concentrated into semisolid form,rasakriyā,lehya,False
ITA-7.1.11,Water-soluble concentrate (solid),ghanaḥ,guda,False
ITA-7.1.12,Water-soluble solid extract,ghanasattvam,guda-rasa,False
ITA-7.1.13,Tablet made from water soluble solid extract,ghanavaṭī,guda-gṛha,False
ITA-7.1.1.1,Substance taken with or after medicine or food,anupānam,anupāna,True
ITA-7.1.1.2,Unhusked barley brew,tuṣāmbuḥ,yava-sthaula,False
ITA-7.1.1.3,Fermentation,sandhānam,jīrṇa,False
ITA-7.1.1.4,Distillate,surā/prasannā,distilana,False
ITA-7.1.1.5,Sour rice gruel,kāñjikam,idhma,False
ITA-7.1.1.6,Powder made from dewdrops,caṇakāmlaḥ,kṣīra-tara,False
ITA-7.1.1.7,Lime water,"cūrṇodakam, śuddhodakam",nimba-pāna,False
ITA-7.1.1.8,Solute of shellac,lākṣārasaḥ,lakṣa-rasa,True
ITA-7.1.2.1,Trituration,bhāvanā,lekhana,False
ITA-7.1.2.2,Crushing in mortar and pestle,mardanam,kalāna,False
ITA-7.1.2.3,Pre-processing of ghee or oil with herbs,mūrcchanam,guggulu-kriyā,False
ITA-7.1.2.4,Pre-processing of ghee,ghṛtamūrcchanam,ghṛta-kriyā,False
ITA-7.1.2.5,Pre-processing of oil,tailamūrcchanam,taila-kriyā,False
ITA-7.1.2.6,Pre-processing of mercury,paradamūrcchanam,meru-kriyā,False
ITA-7.1.2.7,Alternative for an unavailable ingredient,pratinidhidravyam,vyatikriya,False
ITA-7.1.2.8,Addition of small quantity of powder at the end of preparation,prakṣepaḥ,ānta-chūrṇa,False
ITA-7.1.3.1,"Instrument, equipment or apparatus",yantram,kāraṇa,False
ITA-7.1.3.2,Distillation apparatus,arkayantram,distilana-kāraṇa,False
ITA-7.1.3.3,Mortar and pestle,khalvayantram,kalāna-kāraṇa,False
ITA-7.1.3.4,Instrument for sublimation,ḍamaruyantram,ōṣadhi-ōṣadhi-kāraṇa,False
ITA-7.1.3.5,Distillation apparatus,tiryakapātanayantram,distilana-kāraṇa,False
ITA-7.1.3.6,Ladle-shaped instrument,darvikayantram,kāntāraka,False
ITA-7.1.3.7,Apparatus used for purifying substances by sudation or steaming,dolāyantram,sveda-kāraṇa,False
ITA-7.1.3.8,Sand bath,vālukāyantram,bhasma,False
ITA-7.1.4.1,Measurements,mānam,māna,True
ITA-7.1.4.2,Measurement of weight,bhāraḥ/pautavamānam,gaura-māna,False
ITA-7.1.4.3,Measure of weight approximately equal to 125 mg,"Guñjā, rattī",māṣa,False
ITA-7.1.4.4,Jequirity bean seed,Guñjā (bīja),māṣa,False
ITA-7.1.4.5,Measure of weight approximately equal to 1 g,māṣaḥ,yava,False
ITA-7.1.4.6,Black gram seed,māṣaḥ(bīja),yava,False
ITA-7.1.4.7,Measure of weight approximately equal to 12 g,"karṣaḥ, tolā",māṣa-ḍaḍi,False
ITA-7.1.4.8,Measure of weight approximately equal to 24 g,śuktiḥ,māṣa-ḍaḍi-dvaya,False
ITA-7.1.4.9,Measure of weight approximately equal to 48 g,palam,prastha,False
ITA-7.1.4.10,Measure of weight approximately equal to 96 g,prasṛtiḥ,kudava,False
ITA-7.1.4.11,Measure of weight approximately equal to 192 g,kuḍavaḥ,drona,False
ITA-7.1.4.12,Measure of weight approximately equal to 384 g,mānikā/śarāvaḥ,kala,False
ITA-7.1.4.13,Measure of weight approximately equal to 768 gm,prasthaḥ,ghati,False
ITA-7.1.4.14,Measure of weight approximately equal to 3 kg and 72 g,āḍhakam,sankha,False
ITA-7.1.4.15,Measure of weight approximately equal to 12 kg and 288 g,droṇaḥ,kumbha,False
ITA-7.1.4.16,Measure of weight approximately equal to 24 kg and 576 g,śūrpaḥ,dvi-ghata,False
ITA-7.1.4.17,Measure of weight approximately equal to 49 kg and 152 g,droṇī /vāhi,maha-ghati,False
ITA-7.1.4.18,Measure of weight approximately equal to 196 kg and 608 g,khāriḥ,maha-kumbha,False
ITA-7.1.4.19,Measure of weight approximately equal to 4 kg and 800 g,tulā,maha-prastha,False
ITA-7.1.4.20,Measure of weight approximately equal to 96 kg,bhāraḥ,maha-kala,False
ITA-7.1.4.21,Measurements of distance or length,dairghyam / pāyyamānam,anu,False
ITA-7.1.4.22,Length approximately equal to thickness of barley grain at its centre,yavodaraḥ,yava,False
ITA-7.1.4.23,Barley grain,yava,grīñjana,False
ITA-7.1.4.24,Length equal to thickness of 8 barley seeds,aṅgulaḥ,aṅgula,True
ITA-7.1.4.25,Distance between extended tips of thumb and little finger,vitastiḥ,hasta,False
ITA-7.1.4.26,Distance between elbow and tip of little finger,aratniḥ,vyāyāma,False
ITA-7.1.4.27,Cubit,hastaḥ,hasta,True
ITA-7.1.4.28,Distance between tips of middle fingers of outstretched upper limbs,vyāmaḥ,parśva-hasta,False
ITA-7.1.4.29,Measurements of time,kālamānaḥ,kāla,True
ITA-7.1.4.30,Time equivalent to approximately 0.16 second,kṣaṇam/nimeṣaḥ,tikṣṇa,False
ITA-7.1.4.31,Time equivalent to approximately 2.38 seconds,kāṣṭhā,tāla,False
ITA-7.1.4.32,Time equivalent to approximately 71.64 seconds,kalā,muhūrta,False
ITA-7.1.4.33,Time equivalent to approximately 24 minutes,ghaṭī/nāḍikā,ghaṭikā,False
ITA-7.1.4.34,Time equivalent to approximately 48 minutes,muhūrtaḥ,dvi-ghaṭikā,False
ITA-7.1.4.35,Time equivalent to approximately 3 hours,yāmaḥ,tri-ghaṭikā,False
ITA-7.1.4.36,Time equivalent to 24 hours,ahorātraḥ,nāḍī,False
ITA-7.1.4.37,Time equivalent to one fortnight,pakṣaḥ,pakṣa,True
ITA-7.1.4.38,Time equivalent to one month,māsaḥ,māsa,True
ITA-7.1.4.39,Time equivalent to two months,ṛtuḥ,dvi-māsa,False
ITA-7.1.4.40,Time equivalent to six months,ayanam,ārdha-ṛtu,False
ITA-7.1.4.41,Time equivalent to one year,saṃvatsaraḥ,ṛtu,False
ITA-7.1.4.42,Time equivalent to five years,yugaḥ,panca-ṛtu,False
ITA-7.2.1,Discipline dealing with the therapeutic applications of metals and minerals,rasaśāstram,rasa-vidyā,False
ITA-7.2.2,Mercury,pāradaḥ,meru,False
ITA-7.2.3,Eight stages of the mercury purification process,pārada-aṣṭasaṃskāraḥ,aṣṭa-saṃskāra,True
ITA-7.2.4,Sudation of mercury,svedanam,sweda,False
ITA-7.2.5,Trituration of mercury,mardanam,lekhana,False
ITA-7.2.6,Swooning of mercury,mūrcchanam,murchana,False
ITA-7.2.7,Reviving of mercury,utthāpanam,prāṇa-pratisthāna,False
ITA-7.2.8,Distillation of mercury,pātanam,bhiṅgana,False
ITA-7.2.9,Sublimation of mercury,ūrdhvapātanam,ūrdhva-bhiṅgana,False
ITA-7.2.10,Downward distillation of mercury,adhaḥpātanam,pariśuddhi,False
ITA-7.2.11,Oblique distillation of mercury,tiryak-pātanam,saṃyoga,False
ITA-7.2.12,Potentiation of mercury,"Bodhanam, rodhanam",nīrīkṣaṇa,False
ITA-7.2.13,Modulating or restricting the mobility of mercury,niyamanam,kumbhaka,False
ITA-7.2.14,Capacitating mercury to amalgamate other entities,"Dīpanam,",saṃyoga,False
ITA-7.2.1.1,Crucible,mūṣā,kumbha,False
ITA-7.2.1.2,Earthen cupel or saucer,śarāvaḥ,ghaṭa,False
ITA-7.2.1.3,Processing raw ingredients to optimize safety and efficacy,śodhanam,siddhikara_karma,False
ITA-7.2.1.4,"Removing residual impurities, toxicity",amṛtīkaraṇam,mala_nirmana,False
ITA-7.2.1.5,Removal of physical impurities,nirmalīkaraṇam,granthi_nirmana,False
ITA-7.2.1.6,"Calcination or incineration of minerals, metals and marine products",māraṇam,murchhana,False
ITA-7.2.1.7,"Calcinated minerals, metals or marine products","Bhasma,",murchhita,False
ITA-7.2.1.8,Testing of calcinated minerals,"bhasmaparīkṣā [: vāritara, rekhāpurṇatā,, niścandra, niruttha, apunarbhava ]",murchhita_parijana,False
ITA-7.2.1.9,Immersion of heated solid in liquid,nirvāpaṇam/nimajjanam,gandhakarma,False
ITA-7.2.1.10,Pouring molten metal into a liquid,ḍhālanam,dhwajana,False
ITA-7.2.1.11,Fumigation,dhūpanam/dhūpa as kalpa discuss,dhumapana,False
ITA-7.2.1.12,Cooking in a vessel,sthālīpākaḥ,putaka_siddhi,False
ITA-7.2.1.13,"Processing, heating with sunlight","bhānupākaḥ, ādityapāka",surya_siddhi,False
ITA-7.2.1.14,Processing by heating medicines in a glass flask or bottle,kūpīpākaḥ,putaka_karma,False
ITA-7.2.1.15,Sealing of vessel joint,sandhilēpanam,putaka_bandhana,False
ITA-7.2.1.16,Traditional oven,puṭaḥ,kumbhini,False
ITA-7.2.1.17,Traditional oven using eight cow-dung cakes,kapotapuṭaḥ,aṣṭa_gavya_kumbhini,False
ITA-7.2.1.18,Traditional oven using 1000 cow-dung cakes,gajapuṭaḥ,sahasra_gavya_kumbhini,False
ITA-7.2.1.19,Traditional oven using 500 cow dung cakes,varāhapuṭaḥ,pañcaśata_gavya_kumbhini,False
ITA-7.2.1.20,"Left to cool, self-cooling",svāṅgaśītam,svaśīta,False
ITA-7.2.1.21,Cow-dung cake,"vanopalā, vanotpalā, vanyopalā, karīṣaḥ",gavya_guhya,False
ITA-7.2.1.22,Black sulfide of mercury,kajjalī,mercurius_nigra,False
ITA-7.2.1.23,Thin flakes or wafer,parpaṭī,chapa,False
ITA-7.2.2.1,Group of key substances used in the processing of mercury,mahārasaḥ,parada_samgraha,False
ITA-7.2.2.2,Mica,abhrakam,mica,False
ITA-7.2.2.3,Fluorspar and tourmaline,vaikrāntam,fluorspar_tourmaline,False
ITA-7.2.2.4,"Copper pyrite, chalcopyrite",mākṣikam/ svarṇamākṣikam,chalcocite,False
ITA-7.2.2.5,Iron pyrite,vimalam,iron_pyrite,False
ITA-7.2.2.6,Black bitumen,śilājatu,kali_shila,False
ITA-7.2.2.7,Bornite and peacock ore,sasyakaḥ/tutthaḥ,bornite,False
ITA-7.2.2.8,Bismuth or selenium,capalaḥ,bismuth_selenium,False
ITA-7.2.2.9,"Smithsonite, calamine",rasakaḥ/kharparaḥ,smithsonite,False
ITA-7.2.3.1,Group of subsidiary substances used in the processing of mercury,uparasaḥ,parada_anganika,False
ITA-7.2.3.2,Sulfur,gandhakaḥ,gandha,True
ITA-7.2.3.3,Red ochre,gairikam,lauha_tila,False
ITA-7.2.3.4,Ferrous sulfate,kāsīsaḥ,ferrous_sulfate,False
ITA-7.2.3.5,Potash alum,kāṃkṣī/sphaṭikā,potash_alum,False
ITA-7.2.3.6,"Orpiment, yellow arsenic",haritālam,orpiment,False
ITA-7.2.3.7,Realgar,manaḥśilā,realgar,False
ITA-7.2.3.8,Antimony trisulfide; collyrium,añjanam,antimony_trisulfide,False
ITA-7.2.3.9,Exudates of Mysore gamboge tree,kaṅkuṣṭham,mysore_gamboge,False
ITA-7.2.4.1,Group of supplementary mineral substances,sādhāraṇarasaḥ,parada_anganika,False
ITA-7.2.4.2,Kamala or kumkum tree fruit powder,kampillakaḥ,kamala,False
ITA-7.2.4.3,White arsenic,gaurīpāṣāṇam,white_arsenic,False
ITA-7.2.4.4,Ammonium chloride,narasāraḥ/navasādaraḥ,ammonium_chloride,False
ITA-7.2.4.5,Marine or cowrie shell,kapardakaḥ,cowrie_shell,False
ITA-7.2.4.6,Ambergris,vahnijāraḥ,ambergris,False
ITA-7.2.4.7,Red oxide of mercury,girisindūraḥ,mercuric_oxide,False
ITA-7.2.4.8,"Cinnabar, red sulfide of mercury",hiṅgulam,cinnabar,False
ITA-7.2.4.9,Litharge,mṛddāraśrṛṃgaḥ,litharge,False
ITA-7.2.5.1,Metal,dhātuḥ,loha,False
ITA-7.2.5.2,Gold,svarṇam,hira,False
ITA-7.2.5.3,Silver,rajatam,vajra,False
ITA-7.2.5.4,Copper,tāmram,tamra,True
ITA-7.2.5.5,Iron,lauham/lohaḥ,loha,True
ITA-7.2.5.6,Tin,vaṅgam,tāmra,False
ITA-7.2.5.7,Lead,nāgam,grīñjana,False
ITA-7.2.5.8,Zinc,yaśadam,yāsada,True
ITA-7.2.5.9,Brass,pittalam,kāñcana,False
ITA-7.2.5.10,Bronze,kāṃsyam,kāñcanaka,False
ITA-7.2.5.11,"An alloy of iron, bronze, copper and brass","Vartalauham, vartalohaḥ",kāñcanaka-miśra,False
ITA-7.2.5.12,Iron rust,maṇḍūram,loha-kṣaya,False
ITA-7.2.6.1,Gems,ratnam,ratna,True
ITA-7.2.6.2,Ruby,māṇikyam,lalita,False
ITA-7.2.6.3,Pearl,muktāphalam,mukta,True
ITA-7.2.6.4,Coral,vidrumam,mukunda,False
ITA-7.2.6.5,Emerald,tārkṣyam,kēkāra,False
ITA-7.2.6.6,"Yellow sapphire, topaz",puṣharāgam,padma,False
ITA-7.2.6.7,Diamond,"hīrakam, vajra",vajra,True
ITA-7.2.6.8,Blue sapphire,nīlam,neelām,False
ITA-7.2.6.9,Zircon or hessonite,gomedakam,gomedha,False
ITA-7.2.6.10,Cat’s eye,vaiḍūryam/vaidūryam,cat's eye,False
ITA-7.2.7.1,Subsidiary gems,uparatnam,ānupuraka-ratna,False
ITA-7.2.7.2,Sun stone,sūryakāntaḥ,aditya,False
ITA-7.2.7.3,Moon stone,candrakāntaḥ,candra,True
ITA-7.2.7.4,Lapis lazuli,rājāvartaḥ,lāzurī,False
ITA-7.2.7.5,Turquoise,pairojakaḥ,fērōs,False
ITA-7.2.7.6,Jade,vyomāśmaḥ,hēmā,False
ITA-7.2.7.7,Quartz,sphaṭikaḥ,kāñcana,False
ITA-7.2.7.8,Serpentine,nāgapāṣāṇam,serpantī,False
ITA-7.2.7.9,Talc,dugdhapāṣāṇam,tālca,False
ITA-7.2.7.10,Amber,tṛṇakāntaḥ,sūrgar,False
ITA-7.2.8.1,Group of whitecoloured substances,"śuklavargaḥ, sudhāvargaḥ",śveta-grīñjana,False
ITA-7.2.8.2,Hartshorn,mṛgaśrṛṃgam,mṛga-mārīca,False
ITA-7.2.8.3,Conch shell,śaṃkhaḥ,śaṅkha,False
ITA-7.2.8.4,Pearl oyster,śuktiḥ,mukta-mārīca,False
ITA-7.2.8.5,Gypsum,gōdantī,jipsum,False
ITA-7.2.8.6,Silicate of lime,badarāśmaḥ,lime-silicate,False
ITA-7.2.8.7,Chalk,khaṭikā,śveta-cūrṇa,False
ITA-7.2.8.8,Hen’s eggshell,kukkutandatvak,kukkuṭa-śukla,False
ITA-7.2.9.1,Salt,lavaṇam,lavaṇa,True
ITA-7.2.9.2,Rock salt,saindhavalavaṇam,sāra-lavaṇa,False
ITA-7.2.9.3,Reh or earthen salt,audbhidalavaṇam,reha,False
ITA-7.2.9.4,Artificially made salt,viḍalavaṇam,kṛṣi-lavaṇa,False
ITA-7.2.9.5,Sea salt,sāmudralavaṇam,sāgara-lavaṇa,False
ITA-7.2.9.6,Black salt,sauvarcalalavaṇam,kālī-lavaṇa,False
ITA-7.2.9.7,Sambhar salt,rōmakalavaṇam,sambhar-lavaṇa,False
ITA-7.2.10.1,Alkali,kṣāraḥ,kṣāra,True
ITA-7.2.10.2,Salt petre,sūryakṣāraḥ,soda,False
ITA-7.2.10.3,Alkali containing mainly sodium bicarbonate,"svarjikṣāraḥ, sarjikṣāraḥ, sarjikākṣāraḥ",nātrīya-kṣāra,False
ITA-7.2.10.4,Alkali mainly containing potassium carbonate,yavakṣāraḥ,kāṅkanda,False
ITA-7.2.10.5,Borax,ṭaṅkaṇam,bōrāk,False
ITA-8.1.1,Preparation of food and beverages,āhārakalpanā,annaupachara,False
ITA-8.1.2,Food,āhāraḥ,anna,False
ITA-8.1.3,Wholesome,pathyam,sattvikanna,False
ITA-8.1.4,Unwholesome,apathyam,asattvikanna,False
ITA-8.1.5,Incompatible foods,"viruddhāhāraḥ, viruddhānnam",viruddhanna,True
ITA-8.1.6,Varieties of food,āhārasvarūpabhedaḥ,anna-prakāra,False
ITA-8.1.7,Eatables,aśitam,anna,False
ITA-8.1.8,Drinkables,pītam,pāna,False
ITA-8.1.9,Lickables,līḍham,lelhanīya,False
ITA-8.1.10,Suckables,coṣyam/cūṣyam,chuchhanīya,False
ITA-8.1.11,Hard eatables,khāditam,kāṭhina-anna,False
ITA-8.1.12,Chewables,carvyam,khādanīya,False
ITA-8.1.13,Eatables,bhakṣyam,anna,False
ITA-8.2.1,Categories of food,āhāravargaḥ,anna-varga,False
ITA-8.2.2,Group of grains from grass seeds with awn,śūkadhānyavargaḥ,grīñjana-varga,False
ITA-8.2.3,Group of pulses and legumes,"śamīdhānyavargaḥ, śimbīdhānyavargaḥ, vaidalavargaḥ",māṣa-varga,False
ITA-8.2.4,Group of meats,māṃsavargaḥ,māṃsa-varga,True
ITA-8.2.5,Group of vegetables,śākavargaḥ,śāka-varga,True
ITA-8.2.6,Group of fruits,phalavargaḥ,phala-varga,True
ITA-8.2.7,Group of greens,haritavargaḥ,saṃdīpa-varga,False
ITA-8.2.8,Suitable for preparation of soup,sūpyam,leha-prayoga,False
ITA-8.2.9,Group of alcoholic drinks,madyavargaḥ,surā-varga,False
ITA-8.2.10,Group of milk and milk products,gorasavargaḥ,dugdha-varga,False
ITA-8.2.11,Group of sugarcane derivatives,ikṣuvargaḥ,śarkarā-varga,False
ITA-8.2.12,Group of food adjuvants,āhārayogivargaḥ,anna-upakaraṇa-varga,False
ITA-8.2.13,Milk,kṣīram/payaḥ/dugdham,dugdha,True
ITA-8.2.14,Group of milks,kṣīravargaḥ,dugdha-varga,False
ITA-8.2.15,Group of eight types of milk obtained from different sources,kṣīrāṣṭakam,aṣṭa-dugdha,False
ITA-8.2.16,Group of curds,dadhivargaḥ,dugdha-dhāra,False
ITA-8.2.17,Buttermilk prepared by churning curd after removing cream,mathitaḥ,takra,False
ITA-8.2.18,Thick buttermilk,udaśvit,thick-takra,False
ITA-8.2.19,Thin buttermilk,takram,thin-takra,False
ITA-8.2.20,Whey,kaṭvaram,takra-udaka,False
ITA-8.2.21,Inspissated milk,kilāṭam,kṣīra,False
ITA-8.2.22,Solid part of milk boiled with buttermilk or curd,kūrcikā,takra-dugdha-kṣīra,False
ITA-8.2.23,Solid part of milk boiled with buttermilk,takrakūrcikā,takra-dugdha-kṣīra,False
ITA-8.2.24,Solid part of milk boiled with curd,dadhikūrcikā,dugdha-dhāra-kṣīra,False
ITA-8.2.25,Colostrum,pīyūṣaḥ,kṣīrā,False
ITA-8.2.26,Sweet preparation of curd,rasālā,madhu-dhāra,False
ITA-8.2.27,Watery part of curd,dadhimastu,dugdha-udaka,False
ITA-8.2.28,Buttermilk prepared by churning curd,gholaḥ,takra,False
ITA-8.2.29,Group of honeys,madhuvargaḥ,madhu-varga,True
ITA-8.2.30,Honey from small bees,kṣaudram,kṣīna-madhu,False
ITA-8.2.31,Ghee-coloured honey,pauttikam,goghṛta-madhu,False
ITA-8.2.32,Whitish honey from large bees,bhrāmaram,śveta-madhu,False
ITA-8.2.33,Oil-like honey,mākṣikam,ghṛta-madhu,False
ITA-8.2.34,Group of various types of processed and unprocessed water,ambuvargaḥ/jalavargaḥ,udaka-varga,False
ITA-8.2.35,Water,ambu/āpaḥ,udaka,False
ITA-8.2.36,Rainwater before reaching the earth’s surface,āntarikṣa-jalam/āntarikṣaudakam / gaṅgāmbu /,nābhi-udaka,False
ITA-8.2.37,River water,nādeya-udakam,nady-udaka,False
ITA-8.2.38,Dew water,tauṣāram,udaka,False
ITA-8.2.39,Spring water,audbhidajalam,udaka,False
ITA-8.2.40,Water derived from hailstones,kāram,grīñjana_udaka,False
ITA-8.2.41,Well water,kaupam,kuṇḍa_udaka,False
ITA-8.2.42,Uncontaminated water,gāṅgajalam,anupa_udaka,False
ITA-8.2.43,Fall water,dhāram,udaka,False
ITA-8.2.44,Water derived from a spring or fountain,prāsravaṇam,udaka,False
ITA-8.2.45,Step well water,vāpyam,kuṇḍa_udaka,False
ITA-8.2.46,Surface water,sāmudrajalam,udaka,False
ITA-8.2.47,Lake water,sārasam,sarovara_udaka,False
ITA-8.2.48,Water detoxified by exposure to the rays of sun and moon and Canopus star,haṃsodakam,sūrya_chandra_nakṣatra_udaka,False
ITA-8.2.49,Water derived from snow,haimam,udaka,False
ITA-8.2.50,Tank or pond water,tāḍāgam,udaka,False
ITA-8.3.1,Processed by heating,agnisiddhaḥ,agni_pāka,False
ITA-8.3.2,Cooking with steam,kukūlapācanam,ānala_pāka,False
ITA-8.3.3,Cooking on pan,karparapācanam,tava_pāka,False
ITA-8.3.4,Processing by retaining for long duration,kālaprakarṣaḥ,sthāvara_pāka,False
ITA-8.3.5,Processing by use of specific vessels or utensils,bhājanam,vessana_pāka,False
ITA-8.3.6,Infusing or perfuming,vāsanam,gandhaka_pāka,False
ITA-8.3.7,Churning,manthanam,chala_pāka,False
ITA-8.3.8,Fritter with sweet stuffing,madhukroḍaḥ,madhura_pañcaka,False
ITA-8.3.9,Fritter-like preparation with sweet honey stuffing,sapiṇḍikaḥ,madhura_pañcaka,False
ITA-8.3.10,Group of processed food items,kṛtānnavargaḥ,pākavarga,False
ITA-8.3.11,Supernatant liquid obtained after draining boiled rice,maṇḍaḥ,anna_udaka,False
ITA-8.3.12,Thin rice gruel,peyā,dālīna,False
ITA-8.3.13,Thick rice gruel,vilepī,thālīna,False
ITA-8.3.14,Cooked rice,odanam,anna,False
ITA-8.3.15,Parched paddy,lājā,anna,False
ITA-8.3.16,Thin gruel of parched grain,lājapeyā,dālīna,False
ITA-8.3.17,Liquid portion of parched grain gruel,lājamaṇḍaḥ,anna_udaka,False
ITA-8.3.18,Processed liquid portion of parched grain gruel,saṃskṛtalājamaṇḍaḥ,anna_udaka,False
ITA-8.3.19,Flour of roasted parched grain,lājasaktuḥ,anna_udaka,False
ITA-8.3.20,Type of gruel made from barley,kulmāṣaḥ,yava_pāka,False
ITA-8.3.21,Soup of vegetables and/or pulses,yūṣaḥ,śāka_udaka,False
ITA-8.3.22,Non-processed soup of vegetables,akṛtayūṣaḥ,śāka_udaka,False
ITA-8.3.23,Processed soup of vegetables and/or pulses,kṛtayūṣaḥ,śāka_udaka,False
ITA-8.3.24,Thin meat soup,tanurasaḥ,māṃsa_udaka,False
ITA-8.3.25,Processed meat soup,kṛtarasaḥ,māṃsa_udaka,False
