ITA_ID,English_Term,Ground_Truth,Predicted,Match
ITA-9.2.83,Course of sixteen therapeutic enemas,kālabastiḥ,Matra Basti,False
ITA-9.2.84,Course of eight combined therapeutic enemas,yogabastiḥ,Anuvasana Basti,False
ITA-9.2.85,Administration of therapeutic fluid via vaginal or urethral route,uttarabastiḥ,Kshara Basti,False
ITA-9.2.86,Intranasal administration,nasyam/ nastam,Matra Basti,False
ITA-9.2.87,Medication of unctuous substance through nose,nāvanam,Anuvasana Basti,False
ITA-9.2.88,Type of intranasal administration used for shodhanakarma,śirovirecanam,Matra Basti,False
ITA-9.2.89,High-dose intranasal medication,marśaḥ,Nasya: high-dose intranasal medication,False
ITA-9.2.90,Low-dose routine intranasal medication,pratimarśaḥ,Nasya: low-dose routine intranasal medication,False
ITA-9.2.91,Intranasal therapy with expressed juice from paste,avapīḍanam,Nasya: intranasal therapy with expressed juice from paste,False
ITA-9.2.92,Intranasal therapy with medicated powder,pradhamanam/ dhmāpanam,Nasya: intranasal therapy with medicated powder,False
ITA-9.2.93,Intranasal therapy with medicated smoke,dhūmanasyam,Nasya: cleansing type of intranasal therapy,False
ITA-9.2.94,Cleansing type of intranasal therapy,recananasyam,Pradhamana Nasya: vaginal douche,False
ITA-9.2.95,Nourishing intranasal therapy,bṛmhaṇanasyam,Snehana Nasya: vaginal tampon,False
ITA-9.2.96,Intranasal therapy with pacifying effect,śamananasyam,Avapida Nasya: vaginal fumigation,False
ITA-9.2.97,Vaginal douche,yoni dhāvana/ yoni prakṣālana,Pradhamana Nasya: vaginal irrigation,False
ITA-9.2.98,Vaginal tampon,yoni picu,Pratimarsha Nasya: vaginal suppository or wick,False
ITA-9.2.99,Vaginal irrigation,yoni pūraṇa,Pradhamana Nasya: vaginal douching,False
ITA-9.2.100,Vaginal fumigation,yoni dhūpana,Pratimarsha Nasya: vaginal fumigation,False
ITA-9.2.101,Vaginal suppository or wick,yoni vartī,Pradhamana Nasya: vaginal tampon,False
ITA-9.2.102,Application of medicated paste to vagina,yoni lepana,Pradhamana Nasya: vaginal douching,False
ITA-9.2.103,Retention of medicated pastes in vagina,yoni kalkadhāraṇa,Pradhamana Nasya: retention of medicated pastes in vagina,False
ITA-9.2.104,Intrauterine instillation of medicated liquids,uttarabasti,Uttarabasti,True
ITA-9.2.105,Cleansing,śuddhiḥ,Shodhana,False
ITA-9.2.106,Optimal cleansing,uttamaśuddhiḥ,Samyak Shodhana,False
ITA-9.2.107,Moderate cleansing,madhyamaśuddhiḥ,Madhyama Shodhana,False
ITA-9.2.108,Insufficient cleansing,avara/hīnaśuddhiḥ,Hina Shodhana,False
ITA-9.2.109,Posttherapy procedures,paścāt-karma,Paschatkarma,False
ITA-9.2.110,Posttherapy dietary regimen for revival of digestion,saṁsarjana-kramaḥ,Paschatkarma Ahara,False
ITA-9.2.111,Period of restrictions following major therapies,parihārakālaḥ,Rutucharya,False
ITA-9.3.1,Counselling and selfempowerment,satvāvajayacikitsā,Sattvavajaya,False
ITA-9.3.2,Restraining the mind from unwholesome desires,ahitebhyoarthebhyomanonigraha,Dama,False
ITA-9.4.1,Paediatrics,kumāratantram/ kaumārabhṛtyam/ bālatantram/ bālacikitsā,Dhatri,False
ITA-9.4.2,Nursery,kumārāgāram,Ksheerada,False
ITA-9.4.3,"Wet nurse, nursing mother",dhātrī,Stanya Shodhana,False
ITA-9.4.4,Child,bālaḥ,Shishu,False
ITA-9.4.5,Baby,śiśu,Balarishta,False
ITA-9.4.6,Child on breast milk alone,kṣīrāda/ dugdhāśī,Kshirapa,False
ITA-9.4.7,Child on both breast milk and solid food,kṣīrānnādaḥ/ dugdhānnāśī,Kshirannada,False
ITA-9.4.8,Child consuming solid food,annādaḥ/ annāśī,Annada,True
ITA-9.4.9,Newborn,sadyojāta/ jātamātraḥ,Kshirannada,False
ITA-9.4.10,Neonate,navajāta,Kshirapa,False
ITA-9.4.11,Care of the newborn baby,sadyojātaśiśuparicaryā,Kshirannada,False
ITA-9.4.12,Neonatal resuscitation,prāṇapratyāgamanam,Kshirapa,False
ITA-9.4.13,"Clearing of lips, buccal cavity and throat",oṣṭhakaṇṭhajihvāpramārjanam,Kshirannada,False
ITA-9.4.14,Striking stones close to the ear,aśmanoḥsaṃghaṭṭanaṃk arṇayormūle,Kshirapa,False
ITA-9.4.15,Sprinkling water over the face,śītodaka/ uṣṇodakamukhapariṣekaḥ,Kshirannada,False
ITA-9.4.16,Stomach wash,garbhodakavamana,Kshirapa,False
ITA-9.4.17,Application of tampon to the head,śiropicuh,Kshirannada,False
ITA-9.4.18,Cleaning the mouth,mukha-viśodhana,Kshirapa,False
ITA-9.4.19,Cutting the umbilical cord,nābhikalpanavidhih,Kshirannada,False
ITA-9.4.20,Care of newborn,jātakarma,Kshirapa,False
ITA-9.4.21,Protective measures for the newborn,rakṣākarma,नाभिच्छेदनौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौषधौ,False
ITA-9.4.22,Detachmentof umbilical cord,nābhinālapatanam,,False
ITA-9.4.23,Placing a water pot (near head),udakakumbhasthāpana,,False
ITA-9.4.24,"Medical sociospiritual rituals, ceremonies",saṁskāraḥ,,False
ITA-9.4.25,Postnatal ritual,jātakarmasaṁskāraḥ,,False
ITA-9.4.26,Naming ceremony,nāmakaraṇasaṁskāraḥ,,False
ITA-9.4.27,Cradling ceremony,dolāśayanasaṁskāraḥ,,False
ITA-9.4.28,Exposure of a baby to the sun and moon,sūryacandradarśanasaṁskāraḥ,,False
ITA-9.4.29,Exposure of a baby to external environment,niṣkrāmaṇasaṁskāraḥ,,False
ITA-9.4.30,Sitting ceremony for child,upaveśanasaṁskāraḥ,,False
ITA-9.4.31,Fruit-feeding ceremony,phalaprāśanasaṁskāraḥ,,False
ITA-9.4.32,Ear-piercing ceremony,karṇavedhanasaṁskāraḥ,,False
ITA-9.4.33,Weaning ceremony,annaprāśanasaṁskāraḥ,,False
ITA-9.4.34,Tonsuring ceremony,cūḍākaraṇasaṁskāraḥ,,False
ITA-9.4.35,Writing ceremony,akṣaralekhanasaṁskāraḥ,,False
ITA-9.4.36,Marriage ceremony,vivāhasaMskāra,Vivaha,True
ITA-9.4.37,Dentition,dantajanma,Danta,True
ITA-9.4.38,Four types of dentition,caturvidhadantajanma,"Chatuska, Shashthi, Saptaka, Aṣṭaka",False
ITA-9.4.39,A kind of abnormal dentition,sāmudgadantaḥ,Danta-ghāta,False
ITA-9.4.40,A kind of abnormal dentition,saṃvṛtadantaḥ,"Chatuska, Shashthi, Saptaka, Aṣṭaka",False
ITA-9.4.41,A kind of abnormal dentition,vivṛtadantaḥ,Danta-ghāta,False
ITA-9.4.42,Proper dentition,dantasampat,Vivaha,False
ITA-9.4.43,Paediatric drug dosage,bālabheṣajamātrā,Shalakya-tantra,False
ITA-9.4.44,Licking of electuaries,lehanam,Kṣīrānupāna,False
ITA-9.4.45,Therapeutic administration of gold,suvarṇaprāśanam,Śirovirecana,False
ITA-9.4.46,Crying,rodanam/ krośanam,Licking,False
ITA-9.4.47,Weaning,stanyāpanayanam,Śālākya-cikitsaka,False
ITA-9.5.1,Branch of Āyurveda dealing with diseases of the head and neck region,śālākyatantram/ urdhvāṅgacikitsā/ jatrūrdhvacikitsā/ uttamāṅgacikitsā,Śiraḥ-kṣata,False
ITA-9.5.2,Specialist in diseases of the head and neck region,śālākin/ śalākī,Śālākya-cikitsaka,False
ITA-9.5.3,Ophthalmic probe,śalākā,Netra-roga-chikitsaka,False
ITA-9.5.4,Probe with a barley seed-shaped tip,yavavakraśalākā,प्रवेणीययन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्रे चूर्णोपमं यन्त्र,False
ITA-9.5.5,Ideal probe,aninditaśalākā,,False
ITA-9.5.6,Unsuitable probe,ninditaśalākā,,False
ITA-9.5.7,Management of eye diseases,netrarogacikitsā,,False
ITA-9.5.8,Eye disorders for excision,chedyarogaḥ,,False
ITA-9.5.9,Eye disorders for curetting,lekhyarogaḥ,,False
ITA-9.5.10,Eye disorders for incision,bhedyarogaḥ,,False
ITA-9.5.11,Eye disorders for bloodletting,vedhyarogaḥ,,False
ITA-9.5.12,Eye disorders in which surgery is contraindicated,aśastrakṛt-rogaḥ,,False
ITA-9.5.13,Topical ocular procedures,kriyākalpaḥ,,False
ITA-9.5.14,Therapeutic retention of melted medicated ghee over the eyes,netratarpaṇam,,False
ITA-9.5.15,Retention of herbal extract from indirectly heated bolus over the eyes,puṭapākaḥ,,False
ITA-9.5.16,Retention of specially prepared heat extract bolus with unctuous effect,snehanapuṭapākaḥ,,False
ITA-9.5.17,Retention of heat extract bolus with healing effects,ropaṇapuṭapākaḥ,,False
ITA-9.5.18,Retention of heat extract bolus with curetting effect,lekhanapuṭapākaḥ,,False
ITA-9.5.19,Continuous streaming of liquid medicines over the eyes,sekaḥ,Netra-snehana-kriya,False
ITA-9.5.20,Continuous streaming of liquid medicines over the eyes for unctuous effect,snehanasekaḥ,Netra-snehana-kriya,False
ITA-9.5.21,Continuous streaming of liquid medicines over the eyes for healing effects,ropaṇasekaḥ,Netra-snehana-kriya,False
ITA-9.5.22,Continuous streaming of liquid medicines over the eyes for curetting effect,lekhanasekaḥ,Netra-snehana-kriya,False
ITA-9.5.23,Instillation of eye drops,āścyotanam,Netra-snehana-kriya,False
ITA-9.5.24,Instillation of eye drops for unctuous effect,snehana-āścyotanam,Netra-snehana-kriya,False
ITA-9.5.25,Instillation of eye drops for healing effect,ropaṇa-āścyotanam,Netra-snehana-kriya,False
ITA-9.5.26,Instillation of eye drops for curetting effect,lekhana-āścyotanam,Netra-snehana-kriya,False
ITA-9.5.27,Collyrium,añjanam,Netra-snehana-kriya,False
ITA-9.5.28,Collyrium with curetting effect,lekhanāñjanam,Netra-snehana-kriya,False
ITA-9.5.29,Collyrium with healing effect,ropaṇāñjanam,Netra-snehana-kriya,False
ITA-9.5.30,Collyrium with soothing effect,prasādanāñjanam,Netra-snehana-kriya,False
ITA-9.5.31,Collyrium in form of pill,guṭikāñjanam,Netra-snehana-kriya,False
ITA-9.5.32,Collyrium in form of semi-solid decoction,rasāñjanam,Netra-snehana-kriya,False
ITA-9.5.33,Collyrium in form of powder,cūrṇāñjanam,Netra-snehana-kriya,False
ITA-9.5.34,Therapeutic wick,vartiḥ,चिकित्सावत्तिक्ता घृतम् - चिकित्सावत्तिक्ता घृतम्,False
ITA-9.5.35,Concentrated decocted paste used as eyeshadow,rasakriyā kṣudrāñjanam,वर्तिः - वर्तिः,False
ITA-9.5.36,Collyrium to reduce complications of high potency collyrium,pratyañjanam,प्रसाधनम् - प्रसाधनम्,False
ITA-9.5.37,Stibnite used as collyrium,srotoñjana,वर्तिः - वर्तिः,False
ITA-9.5.38,Eye poultice,piṇḍī,वर्तिः - वर्तिः,False
ITA-9.5.39,Lid ointment,biḍālaka:,वर्तिः - वर्तिः,False
ITA-9.5.40,Management of diseases of the ear,karṇarogacikitsā,वर्तिः - वर्तिः,False
ITA-9.5.41,Massage for elongation of ear lobule,karṇapālī-abhivardhanaabhyaṅgaḥ,वर्तिः - वर्तिः,False
ITA-9.5.42,Fifteen shapes or methods of lobuloplasty,pañcadaśakarṇabandhākṛti,वर्तिः - वर्तिः,False
ITA-9.5.43,Lobuloplasty type 1,nemisandhānakaḥ,वर्तिः - वर्तिः,False
ITA-9.5.44,Lobuloplasty type 2,utpalabhedakaḥ,वर्तिः - वर्तिः,False
ITA-9.5.45,Lobuloplasty type 3,vallūrakaḥ,वर्तिः - वर्तिः,False
ITA-9.5.46,Lobuloplasty type 4,āsaṅgima,वर्तिः - वर्तिः,False
ITA-9.5.47,Lobuloplasty type 5,gaṇḍakarṇaḥ,वर्तिः - वर्तिः,False
ITA-9.5.48,Lobuloplasty type 6,āhārya,वर्तिः - वर्तिः,False
ITA-9.5.49,Lobuloplasty type 7,nirvedhima,Lobuloplasty type 7 = Shastra Karma for Karna Shodhana,False
ITA-9.5.50,Lobuloplasty type 8,vyāyojimaḥ,Lobuloplasty type 8 = Shastra Karma for Karna Shodhana,False
ITA-9.5.51,Lobuloplasty type 9,kapāṭasandhika,Lobuloplasty type 9 = Shastra Karma for Karna Shodhana,False
ITA-9.5.52,Lobuloplasty type 10,ardhakapāṭasandhika,Lobuloplasty type 10 = Shastra Karma for Karna Shodhana,False
ITA-9.5.53,Lobuloplasty type 11,saṅkṣipta,Lobuloplasty type 11 = Shastra Karma for Karna Shodhana,False
ITA-9.5.54,Lobuloplasty type 12,hīnakarṇaḥ,Lobuloplasty type 12 = Shastra Karma for Karna Shodhana,False
ITA-9.5.55,Lobuloplasty type 13,vallīkarṇaḥ,Lobuloplasty type 13 = Shastra Karma for Karna Shodhana,False
ITA-9.5.56,Lobuloplasty type 14,yaṣṭikarṇaḥ,Lobuloplasty type 14 = Shastra Karma for Karna Shodhana,False
ITA-9.5.57,Lobuloplasty type 15,kākauṣṭhaka,Lobuloplasty type 15 = Shastra Karma for Karna Shodhana,False
ITA-9.5.58,Retention of medications in ear canal,karṇapūraṇam,Retention of medications in ear canal = Karna Purana with Taila,False
ITA-9.5.59,Sudation therapy of ear,Karṇasvedanam,Sudation therapy of ear = Karna Purana,False
ITA-9.5.60,Medicated fumigation of ear,karṇadhūpanam,Medicated fumigation of ear = Karna Dhumapana,False
ITA-9.5.61,Ear canal wash,karṇaprakṣālanam,Ear canal wash = Karna Prakshalana,False
ITA-9.5.62,Ear canal cleaning,karṇapramārjanam,Ear canal cleaning = Karna Dhavana,False
ITA-9.5.63,Management of diseases of nose,nāsārogacikitsā,Management of diseases of nose = Nasya Karma,False
ITA-9.5.64,Rhinoplasty,nāsāsandhānavidhiḥ,Rhinoplasty: नासासंश्लेषण,False
ITA-9.5.65,Management of diseases of head,śirorogacikitsā,Management of diseases of head: शिरोरोगे चिकित्सा,False
ITA-9.5.66,Management of diseases of oral cavity proper,mukharogacikitsā,Management of diseases of oral cavity proper: मुखरोगेषु चिकित्सा,False
ITA-9.5.67,Cleft lip repair,oṣṭhasandhānavidhiḥ,Cleft lip repair: तालुपात चिकित्सा,False
ITA-9.5.68,Medicated smoking,dhūmapānam,Medicated smoking: धूमपान,False
ITA-9.5.69,Palliative medicated smoking,śamanadhūmapānam,Palliative medicated smoking: शमनधूम,False
ITA-9.5.70,Moderate medicated smoking,madhyamadhūmapānam,Moderate medicated smoking: मध्यम धूम,False
ITA-9.5.71,Prophylactic medicated smoking,prāyogikadhūmapānam,Prophylactic medicated smoking: रोगप्रतिकारक धूम,False
ITA-9.5.72,Nourishing medicated smoking,bṛṃhaṇadhūmapānam,Nourishing medicated smoking: बृंहणधूम,False
ITA-9.5.73,Unctuous medicated smoking,snaihikadhūmapānam,Unctuous medicated smoking: स्नेहधूम,False
ITA-9.5.74,Mild medicated smoking,mṛdudhūmapānam,Mild medicated smoking: लघुधूम,False
ITA-9.5.75,Medicated smoking with expulsive effect,virecanadhūmapānam/ vairecanikadhūmapānam,Medicated smoking with expulsive effect: विरेचनधूम,False
ITA-9.5.76,Medicated smoking with cleansing effect,śodhanadhūmapānam,Medicated smoking with cleansing effect: विरेचनधूम,False
ITA-9.5.77,High-potency medicated smoking,tīkṣṇadhūmapānam,High-potency medicated smoking: तीक्ष्णधूम,False
ITA-9.5.78,Medicated smoking with antitussive activity,kāsaghnadhūmapānam,Medicated smoking with antitussive activity: कफघ्नधूम,False
ITA-9.5.79,Medicated smoking with emetic effect,vāmakadhūmapānam,Vamana-inducing medicated smoking = Vamana-inducing dhūma,False
ITA-9.5.80,Fumigation of ulcers and wounds,vraṇadhūpanam,Fumigation of ulcers and wounds = Vrana-shodhana dhūma,False
ITA-9.5.81,Retention of medications in oral cavity,gaṇḍūṣaḥ,Retention of medications in the oral cavity = Oṣṭha-gandhana,False
ITA-9.5.82,Retention of unctuous medications in oral cavity,snigdhagaṇḍūṣaḥ,Retention of unctuous medications in the oral cavity = Oṣṭha-sneha-dhāraṇa,False
ITA-9.5.83,Retention of palliative medications in the oral cavity,śamanagaṇḍūṣaḥ,Retention of palliative medications in the oral cavity = Oṣṭha-śamana-dhāraṇa,False
ITA-9.5.84,Retention of medications with cleansing property in the oral cavity,śodhanagaṇḍūṣaḥ,Retention of medications with cleansing property in the oral cavity = Oṣṭha-śodhana-dhāraṇa,False
ITA-9.5.85,Retention of medications with healing property in the oral cavity,ropaṇagaṇḍūṣaḥ,Retention of medications with healing property in the oral cavity = Oṣṭha-ropana-dhāraṇa,False
ITA-9.5.86,Mouth gargle,kavalaḥ,Mouth gargle = Ghaṭī,False
ITA-9.5.87,Mouth gargle with unctuous medications,snaihikakavalaḥ,Mouth gargle with unctuous medications = Ghaṭī-snehana,False
ITA-9.5.88,Palliative mouth gargle,śamanakavalaḥ/ prasādanakavalaḥ,Palliative mouth gargle = Ghaṭī-śamana,False
ITA-9.5.89,Mouth gargle with cleansing property,śodhanakavalaḥ,Mouth gargle with cleansing property = Ghaṭī-śodhana,False
ITA-9.5.90,Mouth gargle with healing property,ropaṇakavalaḥ,Mouth gargle with healing property = Ghaṭī-ropana,False
ITA-9.5.91,Gentle application of medications over oral and periodontal regions,pratisāraṇam,Surgery = Śalya-karma,False
ITA-9.6.1,Surgery,śalyatantram,"Qualities of ideal surgeon = Śalyāpahṛta, Śastrakarma-siddhi, Śastra-dṛḍhata, Śastrakarma-sukha, Śastrakarma-sādhya, Śastrakarma-sādhita",False
ITA-9.6.2,Qualities of ideal surgeon,śastrakarmayogyavaidyalakṣaṇa,,False
ITA-9.6.3,Checklist for preoperative preparation,agropaharaṇīyaḥ,*Shalya Tantra* - The Ayurvedic science of surgery,False
ITA-9.6.4,Simulated training in surgical procedures,yogyā,*Pratyaksha Shastra* - Instruments used for direct observation or examination,False
ITA-9.6.5,Formal entry into medical profession,viśikhānupraveśaḥ,*Yukti* - The method of logical application in surgical procedures,False
ITA-9.6.6,"Blunt surgical instruments, devices",yantram,*Pratipattikara* - Instruments used to facilitate or assist in procedures,False
ITA-9.6.7,Six types of blunt instruments,ṣaṭ-yantraprakāraḥ,*Yantra* - Mechanical instruments used for specific surgical functions,False
ITA-9.6.8,Cruciform instruments,svastikayantram,*Kshara* - Alkaline substances or instruments used for cauterization,False
ITA-9.6.9,Forceps,sandaṃśayantram,*Agni* - Heat-based instruments or procedures,False
ITA-9.6.10,"Spatula, spoonshaped instruments",tālayantram,*Sutra* - A type of thread or suture material used in surgery,False
ITA-9.6.11,"Tubular, scopic instruments",nāḍīyantram,*Shastra* - Sharp instruments for cutting or excising tissues,False
ITA-9.6.12,"Blunt, probe-like instruments",śalākāyantram,"*Yantra* - Mechanical instruments for grasping, holding, or extracting",False
ITA-9.6.13,Accessory surgical instruments,upayantram,*Anushastra* - Accessory instruments used in surgery,False
ITA-9.6.14,Twenty-four functions of surgical instruments,caturviṃśatiyantrakarma,*Shastra Karma* - The surgical procedure involving sharp instruments,False
ITA-9.6.15,Manual loosening of impacted foreign body,nirghātanakarma,*Yantra Karma* - The surgical procedure involving mechanical instruments,False
ITA-9.6.16,Filling of cavity with medications,pūraṇakarma,*Avasechana* - Irrigation or flushing of cavities or orifices,False
ITA-9.6.17,Bandaging,bandhanakarma,*Pratimarsha* - Instruments used for gentle probing or exploration,False
ITA-9.6.18,Dislodging of foreign body,vyūhanakarma,Sandhāna,False
ITA-9.6.19,Approximation of wound edges,vartanakarma,Avakunchana,False
ITA-9.6.20,Mobilization,cālanakarma,Avakunchana,False
ITA-9.6.21,Twisting movement,vivartanakarma,Snehana,False
ITA-9.6.22,Dilatation,vivaraṇakarma,Snehana,False
ITA-9.6.23,Squeezing,pīḍanakarma,Snehana,False
ITA-9.6.24,Passage clearing,mārgaviśodhanam,Snehana,False
ITA-9.6.25,Holding and extraction,vikarṣaṇakarma,Snehana,False
ITA-9.6.26,Extraction,āharaṇakarma,Snehana,False
ITA-9.6.27,Traction,āñchanakarma,Snehana,False
ITA-9.6.28,Elevation,unnmanakarma,Snehana,False
ITA-9.6.29,Depression,vinamanakarma,Snehana,False
ITA-9.6.30,Crushing,bhañjanakarma,Snehana,False
ITA-9.6.31,Extraction by twisting or stirring,unmathanakarma,Snehana,False
ITA-9.6.32,Suction,ācūṣaṇakarma,Snehana,False
ITA-9.6.33,Probing,eṣaṇakarma,Probing: प्रबोध:,False
ITA-9.6.34,Straightening,ṛjūkaraṇakarma,Straightening: सीव्य:,False
ITA-9.6.35,"Splitting, tearing or lancing",dāraṇakarma,"Splitting, tearing or lancing: विदारण:",False
ITA-9.6.36,"Irrigation, streaming",prakṣālanakarma,"Irrigation, streaming: प्रक्षालन:",False
ITA-9.6.37,Insufflation,pradhamanakarma,Wiping: प्रलेपन:,False
ITA-9.6.38,Wiping,pramārjanakarma,Defects of blunt surgical instruments: दोषा:,False
ITA-9.6.39,Ideal blunt instruments,samāhitayantraḥ,Sharp surgical instruments: तीक्ष्ण:,False
ITA-9.6.40,Defects of blunt surgical instruments,yantradoṣaḥ,Twenty sharp surgical instruments: द्वे शतानि:,False
ITA-9.6.41,Sharp surgical instruments,śastram,Circular knife: चक्राणि:,False
ITA-9.6.42,Twenty sharp surgical instruments,viṃśatiśastrāṇi,Bone saw: अस्थिभेदक:,False
ITA-9.6.43,Circular knife,maṇḍalāgraśastram,Scalpel: शस्त्र:,False
ITA-9.6.44,Bone saw,karapatraśastram,Nail parer: नाखूनकर्षण:,False
ITA-9.6.45,Scalpel,vṛddhipatraśastram,Finger knife: अंगुलिपिड़काणि:,False
ITA-9.6.46,Nail parer,nakhaśastram,,False
ITA-9.6.47,Finger knife,mudrikāśastram,,False
ITA-9.6.48,Lotus petal-shaped scalpel,utpalaśastram,Vṛttāpatra-sadr̥śa-khalā,False
ITA-9.6.49,Half-edged knife,ardhadhāraśastram,Aṅguṣṭha-kṛt-śastraka,False
ITA-9.6.50,Surgical needle,sūcīśastram,Blunt knife,False
ITA-9.6.51,Long-pointed sharp knife,kuśapatraśastram,Sūkṣma-śastra,False
ITA-9.6.52,Angular sharp instrument (curved scissors),āṭīmukhaśastram,Aṅguli-mukha-śastra,False
ITA-9.6.53,Scissors,śarārimukhaśastram,Sūkṣma-śastra,False
ITA-9.6.54,Curved knife with sharp inner edge (bistory knife),antarmukhaśastram,Vṛttā-kṛt-śastra,False
ITA-9.6.55,Sharp threepin (brush-like) instrument,trikūrcakaśastram,Vṛttā-kṛt-śastra,False
ITA-9.6.56,Surgical blade resembling an axe or chisel,kuṭhārikāśastram,Vṛttā-kṛt-śastra,False
ITA-9.6.57,Trocar,vrīhimukhaśastram,Vṛttā-kṛt-śastra,False
ITA-9.6.58,Sharp-pointed instrument (awl),ārāśastram,Vṛttā-kṛt-śastra,False
ITA-9.6.59,Curved scalpel,vetasapatraśastram,Vṛttā-kṛt-śastra,False
ITA-9.6.60,Hook,baḍiśaśastram,Vṛttā-kṛt-śastra,False
ITA-9.6.61,Tooth scaler,dantaśaṅkuśastram,Vṛttā-kṛt-śastra,False
ITA-9.6.62,Sharp probe,eṣaṇīśastram,Vṛttā-kṛt-śastra,False
ITA-9.6.63,Eight types of surgical procedure,aṣṭavidhaśastrakarma,Ashtavidha shastra karma,False
ITA-9.6.64,Excision,chedanakarma,Chedana,True
ITA-9.6.65,Incision and drainage,bhedanakarma,Visravana,False
ITA-9.6.66,Scraping,lekhanakarma,Lekhana,True
ITA-9.6.67,"Drainage, bloodletting",visrāvaṇakarma,Bhedana,False
ITA-9.6.68,Puncture,vyadhana karma,Avasechana,False
ITA-9.6.69,Extraction,āharaṇam,Dahan,False
ITA-9.6.70,Probing,eṣaṇakarma,Eshana,False
ITA-9.6.71,Suturing,sīvanam,Aharya,False
ITA-9.6.72,Types of sutures,sīvanabhedaḥ,Visravana,False
ITA-9.6.73,Curved suture,vellitakam,Suturing (sewing),False
ITA-9.6.74,"Blanket, reinforcing suture",gophaṇikā,Curved suture,False
ITA-9.6.75,Darning suture,tunnasevanī,Suturing blanket,False
ITA-9.6.76,Interrupted suture,ṛjugranthiḥ,Darning suture,False
ITA-9.6.77,Types of incision,chedanabhedaḥ,Interrupted suture,False
ITA-9.6.78,Oblique incision,tiryak-chedaḥ,Oblique incision: अर्धवृत्ताकारम् (ardhacandrakam),False
ITA-9.6.79,Semicircular incision,ardhacandramaṇḍalavatchedaḥ,Semicircular incision: अर्धचंद्राकारम् (ardhachandrakaram),False
ITA-9.6.80,Circular incision,candramaṇḍalavatchedaḥ,Circular incision: चक्रवृत्ताकारम् (cakravartakaram),False
ITA-9.6.81,Qualities of ideal sharp surgical instruments,śastrasampat,"Qualities of ideal sharp surgical instruments: तीक्ष्णं, समं, निर्मलं, सुखं, अविरं, अविच्छिन्नं, अविच्छिन्नं, अविच्छिन्नं, अविच्छिन्नं, सुसंवर्धितम्, सुशोभितम्, सुसंहतम्, सुसंगठितम्, सुसमाहितम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्, सुसंगतम्",False
ITA-9.6.82,Defects of sharp instruments,śastradoṣaḥ,,False
ITA-9.6.83,Tempering of sharp surgical instruments,śastrapāyanā,,False
ITA-9.6.84,Tempering of sharp surgical instruments with alkalis,kṣārapāyanā,,False
ITA-9.6.85,Tempering of sharp surgical instruments with water,udakapāyanā,,False
ITA-9.6.86,Tempering of sharp surgical instruments with oil,tailapāyanā,,False
